machine_id,temperature,pressure,vibration,humidity,runtime_hours,failure
2504,63.87763265492249,50.79861052079814,2.0205842617848457,49.112622830378236,2881,0
2505,59.148494734422016,44.66133295026816,2.8614989780600464,34.76547570165543,543,0
2506,61.74589470021045,32.06467252392869,4.170192334070562,52.931480750212714,217,0
2507,99.49094425308725,51.643645496290425,2.9949591297764715,42.63866020902945,9832,1
2508,82.44679580736786,43.79514716318087,2.5567813075723045,36.05320291339497,666,0
2509,56.489256337919784,43.59731675067757,1.4743850699547558,42.783856953208826,3702,0
2510,56.7754204325643,46.0081019521671,3.552124584729843,51.12326824390263,2036,0
2511,74.81866061718492,63.95889125298795,2.2195953940713724,44.550450942422216,4283,0
2512,75.47264797377967,69.23870033803178,3.1175176191580967,58.22392832551398,8026,1
2513,75.48883835317365,51.73766350022721,2.6457813840833593,50.86530557898822,9944,1
2514,67.45044206446302,46.28186220870618,3.8381772195994377,45.23160033402162,4671,0
2515,68.745457399971,40.582188660390315,2.842763607971448,29.739319172588424,5901,0
2516,73.27879524159357,53.74832129236855,2.9410736454769486,38.20267485989879,4490,0
2517,70.85893006293331,64.26324480052115,3.4857471474554598,40.71664139750851,4915,0
2518,47.80699627252465,48.02127690379874,5.106940182263186,46.96631501217747,5600,1
2519,67.70200369424806,30.968031673974206,3.8884469303585543,46.37333041272193,5502,0
2520,61.485935657396865,55.36039737452419,2.9113938936513906,41.69540410218286,7087,0
2521,71.75211418908512,57.883197691600394,3.0031979906152886,41.20349915377171,4881,0
2522,99.85259002603411,37.31323487691322,2.4751405396755652,47.204568950760695,2786,1
2523,73.67481665474304,51.41187346930362,2.0500042964803047,31.41413774370014,1303,0
2524,66.86470313827603,53.60980812908879,2.447249212933678,56.955158192498565,5156,0
2525,79.21801501977252,49.415141583928495,2.2278510362880573,19.52833114836529,7157,0
2526,74.82687887209212,43.67383264731717,3.6533683837958852,54.55409482172029,8697,1
2527,74.20094490451841,58.12749778850845,1.928805142131014,39.54814471574838,5813,0
2528,76.06850593215671,46.77296203225054,4.333210561380044,50.02579814271594,5283,0
2529,90.56543564829542,38.11851069840054,3.7520463836188296,43.63840434292613,4314,1
2530,58.69111564674084,33.604204114642556,3.0205017293676684,43.46034410910802,4179,0
2531,74.73632076811454,60.08679615999448,3.0003186114650684,45.54254476026521,412,0
2532,60.73618870018461,54.933311811768945,2.4427186903854468,48.090542890877785,8454,1
2533,75.55512646342248,50.703788377033355,3.270084411347764,36.7116917341276,1628,0
2534,60.81313488513906,46.47780290519357,4.088092463208589,50.34799130526236,5596,0
2535,65.82633186394915,45.76801268637499,2.296843537744186,29.155293764212164,9857,1
2536,67.04910085762094,41.39410681246711,1.4666079110812695,39.94669426673875,4868,0
2537,79.7581671934471,46.54835484352092,3.703218254856744,48.35969924272277,7667,0
2538,79.18454443942414,33.03930227903861,3.3243659742438005,49.950175796158895,498,0
2539,57.542826235536154,44.111490772251884,1.8798011985588206,44.60788848261401,6730,0
2540,70.5493411099985,47.51249986919125,2.266608629085882,36.066075620442646,1147,0
2541,62.904201452508275,54.87904037752335,2.1408957259498593,48.96707778368703,2042,0
2542,57.414950893246655,49.68058829301309,2.275467730965751,33.30633760881247,339,0
2543,67.8298294957563,56.35938491100447,2.6763172459588125,57.51409073748911,6564,0
2544,66.9151721154418,60.793080840907436,2.7334526957192526,39.153291025003355,771,0
2545,94.26716486345522,58.465360750592815,2.34920634493154,24.603743057940395,2719,1
2546,74.32959825360696,53.76407877902845,2.241836180500072,28.05316531983448,8019,1
2547,56.22382499245763,50.094901433446275,2.7712156560806185,40.436436368795874,2561,0
2548,64.35225995829057,42.15369593269153,3.167691534859561,41.39825271326053,8693,1
2549,80.21383295429399,55.91955241103453,2.6837034636351556,59.69656684951096,2206,0
2550,90.88442772869925,63.43797905777223,4.158667023341302,29.615006623857738,4248,1
2551,54.140166877620416,52.736848317203346,3.5080877144207863,40.39462199303931,1187,0
2552,51.20075614860955,65.33807318740898,1.4091541431413042,29.405785929179434,6876,0
2553,88.70965175371782,37.79542633551133,3.5237277654138532,35.073451467865965,9434,1
2554,73.89614177370903,40.76669292176367,3.6055439825855826,56.83972030069338,4481,0
2555,61.31707268123634,56.8416120619861,2.565265031875809,28.636637768440092,5224,0
2556,75.34629086122435,52.11432168122601,1.5048024126968444,45.87042424067834,7659,0
2557,43.64252260983122,60.51025741257446,3.008066759411136,43.929073590143915,241,0
2558,70.0337550659716,49.87622687418608,2.992291348517756,39.75828573641791,496,0
2559,73.27821172843085,43.056196619773345,1.8783537634668053,45.19436623191738,5237,0
2560,79.2427013953783,48.29125406235966,1.5487807837400644,28.399796180567115,7381,0
2561,59.861040477074624,37.73852823261013,2.9124464535465604,56.56322507803557,1655,0
2562,70.8568716140336,40.97127461522372,2.766922807949178,59.24845495123521,7154,0
2563,60.74575373940412,57.77955198334408,2.5827346346776063,40.47104697759313,5994,0
2564,72.55383755674318,56.982299315756876,2.9165892652534384,64.23106130613554,1128,0
2565,61.04653677636976,52.90403427844861,1.8972236261796809,36.00972068450079,5151,0
2566,65.91899160839779,36.23137983231624,2.565179387133886,44.0043199385628,770,0
2567,60.04184605209771,47.13277139589689,3.5333250306143476,54.318890637745135,4694,0
2568,76.51136241823657,40.20000089071959,2.6500299196487114,35.4099553977709,1955,0
2569,78.58451116656666,59.41226603030212,1.328027528207448,26.184509411205617,3529,0
2570,67.65379430042586,45.33022293149919,2.5273077222764284,23.88282934381146,5376,0
2571,70.38237994960028,41.3140183137476,1.9298415364931396,60.608265639026584,7086,0
2572,55.51408585366456,50.238369320971394,3.2671362964617305,34.709753493612226,9980,1
2573,67.00323351993212,44.878764345323106,3.3188374033804253,38.14263236581501,4531,0
2574,69.49795382958256,61.86995128162965,1.341225374913969,28.872359216789455,669,0
2575,96.20793091029975,44.121512819726476,3.759012970582189,49.483392793291884,6556,1
2576,58.88032974225837,38.80617392620295,1.8878136987214416,32.18440140775415,1246,0
2577,84.64177238752437,32.776691873939875,4.559182290482351,35.08736972338678,9156,1
2578,79.96858773465809,49.75370798069268,2.9512237354993833,42.9952041941616,6614,0
2579,72.80636404490136,45.50455908913659,1.7536065014608377,29.359540727544275,5000,0
2580,87.58620484195134,38.56876314790618,1.8580139293073186,38.21417730485775,127,1
2581,73.72105472606863,59.51381169004628,3.3480952917873448,54.0220958950327,5449,0
2582,73.89159195667929,55.33796117943393,2.6087001101016223,44.282543975168636,1129,0
2583,69.46879346982455,49.774256968502165,2.9033460903818593,41.30542292428358,6716,0
2584,82.23568882418627,60.914609953366934,4.612780232697039,42.14864709463865,2096,0
2585,80.96469233810883,55.300288267188904,2.300755935770925,36.10864904023436,1441,0
2586,63.743227125037876,43.417152787852544,3.0599628576957065,59.961523197549255,9540,1
2587,56.80752805401232,41.68623868807387,4.419844487373053,31.878428694659327,2187,0
2588,67.97019362604343,56.54385235563089,3.2705134754664003,42.1092616196393,8972,1
2589,61.999614356023535,53.17093565173881,1.393397264641994,41.15025566342807,474,0
2590,69.36475425384644,51.35798214376529,3.5053890117321367,50.08762507133135,3145,0
2591,82.37438134684139,43.22801757704874,1.8369971422165559,51.0317393879364,6375,0
2592,65.4269834491321,54.86358053604603,4.4068075287329656,39.67981195512929,6049,0
2593,69.57176618688425,43.956008934928406,2.177132395002022,42.90666493113049,905,0
2594,70.58022734808395,49.184106763250576,5.969509507745665,43.28534753913948,6452,1
2595,78.48430882205284,61.57555317109584,4.467375988327678,17.27858344429393,6570,0
2596,47.53110666015395,44.71332611351883,2.2033874303720213,24.110103975222245,6746,0
2597,63.932997052347034,37.416085943417116,3.0200138050016103,33.949363092780295,378,0
2598,72.11283692279473,41.579622465039115,3.7536442816334636,34.38401323623131,1505,0
2599,82.00078956426862,57.95439061350098,3.783660474226708,28.00717578035868,9079,1
2600,65.08097552493795,52.03784909904168,3.442336259976197,47.4958257137363,7250,0
2601,51.23447293958126,48.96898097048997,4.25215903696611,40.021184210174724,1432,0
2602,76.19711445966136,45.927249557507444,2.8770310533656307,37.85305452613163,8165,1
2603,63.646376111743706,53.88287926042552,2.633282331423967,27.438447254926132,3247,0
2604,58.103333409096386,43.20716119207821,2.6531360120753895,39.554551357552114,8092,1
2605,63.75654610286776,52.445324549140764,3.858373231972127,13.733152440013882,3549,0
2606,68.15474642344151,44.14996344949635,3.3651810403026463,38.37043689194159,532,0
2607,63.952553354617876,42.81872491779957,3.291283665690256,40.63183668807756,8126,1
2608,47.944339429009304,44.90010052139991,3.795234249257182,42.41914984321499,1109,0
2609,78.97066196887133,46.996740428128305,0.948947592146145,24.3589823652072,7379,0
2610,82.74875041278722,49.609361312530375,3.3100688238751506,42.24816736691475,5291,0
2611,76.51521991339506,51.88364636088892,3.218568888873716,29.585687301354575,8608,1
2612,58.62314329575183,20.493077668572447,4.668808081300705,31.87530167707666,5407,0
2613,67.98508466052482,43.53879553802588,1.471412017736333,47.17931385822665,4316,0
2614,69.93478684770542,46.867440181151686,4.557186632376758,60.14113723359744,1465,0
2615,75.9879438956191,62.040496308866636,3.0754091289246657,40.5135875880268,6896,0
2616,76.68340488718081,41.35997913294294,3.488989530660045,31.829045413597676,9227,1
2617,62.65826201221504,51.3023729447993,4.675918787609376,41.88670447509998,3618,0
2618,70.8199555641356,61.9602424778867,3.560761268005573,49.39029157499145,2868,0
2619,74.57280404615241,39.49625176042181,3.400368289462561,46.20997565872735,595,0
2620,84.55822322146767,53.151801806915216,3.2422911858023182,67.43112872463746,3692,0
2621,77.04506539824723,43.581825328523834,2.516521865005623,32.84662430905333,2332,0
2622,77.89056687375519,45.96293006168612,2.971510875489607,42.52231479919298,8148,1
2623,70.8382662792936,43.57511332837348,2.2844872338772513,55.48917953418203,3035,0
2624,84.10459145203504,44.14514153267291,2.955433100574518,54.86159237018532,6819,0
2625,74.09762795959497,71.77529718325195,0.6640693029449034,20.499220734756193,4545,1
2626,61.389120898264295,56.755646976573324,3.4290395675675485,39.966423799600186,2467,0
2627,84.0336997012519,58.81390289428967,2.8782627462163743,54.845207658487,6655,0
2628,76.97903272539028,53.93594789469197,2.6637962633332357,68.90642990399138,1005,0
2629,65.56955978871518,37.149945692784335,3.2197580839401434,47.037958837508185,8268,1
2630,65.20507032600757,53.159663762586455,1.5664360770345593,36.32136706303516,8000,0
2631,72.96575545140762,58.58343691605877,4.929269996621283,29.9079684756261,4697,0
2632,74.63184795267584,43.17280420768711,2.8972325385124003,62.18743357530849,7753,0
2633,71.97292265631206,57.72261333728901,2.8541555670278105,47.28741586465759,5109,0
2634,73.11308673442885,55.63468967883263,2.0346037898670777,31.519330731145825,7335,0
2635,86.9995737457638,64.81632035850936,3.023946382449261,37.96843633666219,9807,1
2636,80.71543152234887,46.65773589989105,4.38695989027328,43.10186516828704,7308,0
2637,71.90635591265024,41.219112141794184,4.035916209432034,45.43806653888118,8058,1
2638,79.41310580767484,47.10697512501964,3.854437751140556,31.003813424542102,5388,0
2639,59.674760964724605,61.48456794530899,3.5463989516672716,33.85809581874507,7913,0
2640,73.97927049946809,35.372752953264296,2.6414574724373905,23.470654376270403,6236,0
2641,88.0930634973311,33.45299427655174,1.549836832963298,50.39762289604782,8403,1
2642,67.81954104607627,50.71516223145291,2.798961228133365,36.58381533229684,6706,0
2643,61.52366071380915,46.45928565780675,2.7641285354663228,44.66321649183292,9964,1
2644,63.4791111140694,50.06182314540548,4.048794439671241,54.22258508576327,2402,0
2645,59.10366962657612,57.56249416988692,3.3093904424598204,42.19870142373946,9942,1
2646,62.15238091872297,45.57944523104918,4.6123115279035485,38.87029524050932,7425,0
2647,66.2949190140997,35.01595335255504,4.197488540038174,41.93921476883934,4495,0
2648,55.94432980821358,66.35585245759955,2.5435043904959045,40.63193603850227,4095,0
2649,70.15618333949602,42.02217370048979,1.2048708033801316,52.46164997877945,8598,1
2650,79.02277173786648,41.52770302390322,4.385575233941481,43.108383975387895,8412,1
2651,60.9224381985308,58.82976010978077,4.359385223230744,34.555989804210874,7869,0
2652,85.19283923641768,46.92408703166786,1.633788409097774,50.4784905688975,9569,1
2653,75.10792088527595,49.492881183721515,4.509240019827501,52.30484356358352,1527,0
2654,80.30580585624057,53.862320992482545,3.382117170592518,26.616693731795365,5713,0
2655,63.42165446147863,58.66866482487997,3.160685498125653,55.32783884768105,3202,0
2656,78.54525227066615,47.33231445454582,4.614783254247327,43.64711773208485,9477,1
2657,59.08066099604687,62.159616047314394,4.344685173230615,42.83269950146598,1555,0
2658,78.90247500836509,32.913601210121556,3.6513309519952037,50.066246315965145,9471,1
2659,71.71839339793532,56.078297895624615,3.473217065811983,34.33023608995721,1446,0
2660,75.53251219984784,43.28377953585874,3.616394290530359,49.54164514190924,8920,1
2661,58.24405394375148,60.97817053286393,2.599942566117474,36.23224530262145,1314,0
2662,61.049301577233955,51.13635583064436,2.944898550267679,25.250493202896617,2061,0
2663,75.97228218253385,44.61675734392479,2.0976828454054575,30.022437208930658,3095,0
2664,60.51651995775799,55.30272874417306,2.6669602242610813,45.67021832903227,4712,0
2665,74.63206292099123,57.145506777658014,2.633366121331067,30.545316600053418,9839,1
2666,56.32862193539754,55.13515298286911,2.3646946303783354,56.10076123189649,5790,0
2667,78.48174212666669,41.762430082935516,3.136746502648463,51.89283453439643,2958,0
2668,57.67476685231491,46.12786301102332,2.6760191492994228,53.33439166032965,861,0
2669,75.52299937679523,49.96741730302852,3.502234720351974,41.24778579677412,5558,0
2670,76.25630933646,49.66992277879952,1.3776793867062347,42.578616172949594,8147,1
2671,63.03228181570425,55.99796380350678,2.8866452058927003,28.062881457557225,5002,0
2672,75.82026567084726,33.88079013994714,3.131551640177496,49.9578351015749,8205,1
2673,72.60442263333556,52.674616436428025,2.6893707601631194,43.79833455037085,1596,0
2674,64.61158143807262,47.68014916450688,2.8276073001907687,45.673056252922606,9535,1
2675,59.91445315923792,43.29199506892838,1.4147539892701426,56.88311811452882,4682,0
2676,50.373743083274206,44.060105777843205,3.356477104669492,33.9403701605249,2143,0
2677,73.49650047299694,48.283698683856294,3.6476059825670704,38.73858450122682,3476,0
2678,54.35197228637945,21.191319164323858,3.493537294203767,43.26670921542168,8808,1
2679,70.95344199441308,44.3896834336676,4.0387270594421825,30.64564594541293,934,0
2680,67.36551783917751,42.99348140282965,3.201529605782502,38.1240117872316,723,0
2681,76.79142775438196,54.262265674580995,3.4786811806509372,44.92949810466969,1147,0
2682,66.97954500510136,43.555786539915836,3.1560907384568524,36.74578728627169,1664,0
2683,66.70552213652908,48.279089598636084,3.687550719592494,53.08989409729112,4082,0
2684,77.31870704288295,62.338213021290414,1.422770363867878,24.89075438183006,5540,0
2685,73.35058029084118,57.95481215852339,2.1064190320219893,51.22771240233342,596,0
2686,73.16155957182778,57.21817119954762,4.586899657033091,46.61185474816005,642,0
2687,74.69267589808527,46.001020556713186,0.5395641779037947,34.31171412443409,1015,0
2688,54.64427876792894,54.344258234317216,2.859822070174656,30.755914317700018,1901,0
2689,77.56788679986983,48.12881759637125,4.172274959608068,19.197173827575483,181,0
2690,76.12468794013603,48.4312543145845,2.9067393344582353,32.04824987586166,1279,0
2691,59.83316871423503,53.2774827499724,2.5949889285493026,50.47176655002997,8457,1
2692,67.55919526325799,45.22405129263254,3.1294216768153005,39.43914273721326,2171,0
2693,69.6069271237237,61.944024835545626,2.6468798199975536,51.629808803918415,9098,1
2694,68.65503215598267,48.7189588832165,3.030849492756939,33.80128929375448,7130,0
2695,73.33859966568535,54.94688453007732,2.31661896347987,47.07106160106563,431,0
2696,84.31366781831184,61.644803834058386,4.108674419955724,32.825013979155784,7245,0
2697,80.81766727672829,58.2532301966014,4.423264921065661,30.34424993790161,9826,1
2698,56.87780806568594,38.7286471784758,2.8666096778883774,38.92872782829324,7079,0
2699,76.22069990306049,53.55916716007907,1.6135105793087567,33.350334886800034,8472,1
2700,83.28933319535409,56.805755155685176,2.4761568296866048,24.571778509627876,9608,1
2701,73.86808520689203,57.13490417728599,2.816011339897036,38.176852992830064,6212,0
2702,80.90980425185967,41.09364132708295,3.5055388769032083,41.06435416431289,9398,1
2703,90.12270445700764,44.74371810386141,1.991986776829322,52.683586114960676,1689,1
2704,80.23709546106981,57.95646588593297,2.2308376813578494,49.3680567713306,2586,0
2705,72.49308595641729,43.90591703453883,3.510676137858807,52.199431992328314,5934,0
2706,80.45088474084753,47.60243154668549,3.9389088320395578,47.203574983935084,2690,0
2707,71.44887833096891,62.607006476015755,2.378405954829316,43.32612758949975,8779,1
2708,70.23903043284956,49.61760599692168,1.666782946049004,27.710550935281077,8903,1
2709,66.48585764286267,44.18580689732926,6.284118201287884,41.498721979352744,3520,1
2710,85.63413358832108,42.97906114509676,3.7833042370887133,45.967937773308144,5308,1
2711,61.81571334057999,52.6617546366815,2.7329962382329684,54.57437949370436,9689,1
2712,85.32367724678116,39.33481593218233,3.8690312755308396,46.86288541731814,7314,1
2713,74.99864123740372,48.02131228882865,2.8755433702855777,52.40383434605422,1556,0
2714,56.006938251980586,52.66584427992017,3.8671568891001864,29.680021086347608,9629,1
2715,73.67649292991422,60.393198564381336,3.159393197776222,36.73582373851905,4597,0
2716,48.99973492348376,55.34038464295997,3.091271898167573,44.29350713661271,2967,0
2717,76.25508016831036,44.28747905614257,2.8864181317692115,51.60952690742562,4683,0
2718,78.8523148298899,59.42735454050976,1.5526186665369102,38.547713541610804,5354,0
2719,64.07644044347947,47.60387969962018,4.93809489939314,39.17554040850847,6445,0
2720,71.23547695955583,40.11437582360473,2.0584660797322565,46.871403060029785,6671,0
2721,89.54157433750287,48.62366912587622,1.6399764236894054,28.741291728548756,7183,1
2722,64.94253295738064,61.50535360916562,2.7871401172436325,56.07404549823429,5398,0
2723,59.410924129433994,51.3219204005194,2.0385281864894935,31.20863906892315,178,0
2724,84.81663402462598,50.10017491463829,2.9482872094397288,20.814105764406968,5752,0
2725,89.62587190530795,63.09769315762283,3.6877638485617688,40.10067008522581,477,1
2726,70.03695671847848,38.54916122356458,3.995302900529223,56.98458702375565,264,0
2727,80.11463035408356,39.715207087577824,3.8147307216216815,45.8645313033361,8067,1
2728,83.41475915530881,37.07322823226534,2.69436794521432,47.51090543003633,6041,0
2729,62.57515767461616,52.98118549184044,3.049591827661586,40.413857623071145,8446,1
2730,65.14694164632132,51.331945016921,3.407879050897491,38.47622502728823,1246,0
2731,82.30874513154735,62.34189093823821,1.2422125760579275,24.550906304068846,9355,1
2732,86.85014278708509,51.94780061709416,3.5705847001198596,17.40613742095814,2316,1
2733,75.62880860174354,46.76674272416558,1.5427007124161685,41.96272338440863,5549,0
2734,61.20185646497946,50.014358983024856,5.040346598906489,53.12549194340226,1563,1
2735,89.87061111699441,50.94165934768766,2.5954849153583046,43.44133704828065,3570,1
2736,64.69029102188036,36.62590981337466,2.8151248228054087,46.235995270520135,1616,0
2737,66.64862218828549,71.68265315467914,2.2302929007621444,55.8371754563954,4523,1
2738,73.42337834489622,54.15896814481529,2.37002996814431,43.28766851441058,1626,0
2739,85.54160420714774,51.68006646418071,5.27409356914324,38.773448996923804,888,1
2740,78.53975976552223,54.92131187422864,3.9403696886232975,31.81475194349935,6620,0
2741,74.1486550036191,55.67528784469284,1.4507975548521617,60.222125629720864,7521,0
2742,74.63288530118106,48.875572115980546,4.504212900685229,45.2654777915368,6677,0
2743,70.43514668643466,44.950070910074395,4.193242275141431,30.56398284080669,2648,0
2744,75.58139514518507,54.795605490573635,2.7187875377117114,28.288323321987633,7352,0
2745,44.70439922305697,53.085686724251616,3.3066969420298378,52.53063726928913,4708,0
2746,67.03392540930201,43.520879207284736,2.9850559205789255,29.625583035916744,8807,1
2747,72.4132193491678,61.35228489093811,4.972579904446932,58.53834157502221,6740,0
2748,58.48985916380493,52.34681629058387,2.2037098110079096,12.435372029092889,6845,0
2749,73.86323317811559,55.83855489814105,3.1460106097757268,54.22595197789977,3162,0
2750,67.95528779013878,61.13536710143935,2.5718546690071955,44.868948111619645,5381,0
2751,87.5547569831549,50.175110569318676,1.5669595953821458,41.185944230568744,4862,1
2752,85.73019725214857,52.53561605587292,5.191638255054987,38.24541564958237,9859,1
2753,65.34194430881837,56.48021790804893,1.8184334208975876,58.907298485940295,9740,1
2754,68.49162288433304,44.201111329599584,3.220129187487776,47.070588584012036,1066,0
2755,69.26052434391607,50.432413302768005,1.2592993936196646,30.967963911045487,6176,0
2756,65.48340523840378,51.00438869320919,2.6009294607569067,22.810900439711187,5794,0
2757,71.95024984028127,42.35153158653284,3.4219688214334574,41.77297213147308,8655,1
2758,62.4171793111241,68.54109430939103,2.175266020497637,39.98928866462586,207,0
2759,58.693846650624735,38.74165245206078,3.586801850735655,24.801319626244908,7281,0
2760,76.22711223900268,39.615168770502734,2.7309589081119174,39.44606474517664,8914,1
2761,76.29529584221811,60.51381260562863,4.160082512398613,34.260653669258,4516,0
2762,61.956842403400074,55.70613000637234,4.361760913340223,40.092900683066944,609,0
2763,78.95355430762599,41.792281460153774,2.413255239269988,47.25923611648402,6915,0
2764,63.68422270834669,54.858312120813544,3.076732859392957,54.92609947464035,9356,1
2765,72.53165238037981,61.742803559978476,3.1834542264722328,49.08889036369287,3965,0
2766,78.20344012612456,49.757895539224116,3.6193492954346986,32.78559250169795,8595,1
2767,69.66387435296286,70.79058320059666,3.014381996244266,43.689151288291946,9260,1
2768,74.54740912141135,36.207505513055715,3.190210959342842,40.63107121492024,9730,1
2769,64.83570356112428,55.55058763087282,2.7565935252048805,26.67871045369099,3971,0
2770,68.03533416571902,59.33222668976803,3.1152398669720185,43.98232784692272,5613,0
2771,67.9414056911966,57.13075121284197,4.2979401935351325,58.56672337917714,6608,0
2772,62.53421653459761,48.365154186834815,3.6460832412118545,40.32426604187004,7264,0
2773,68.23225836884218,47.6764681439108,3.701255639443369,24.058173202745994,3600,0
2774,54.51381701136253,53.553161368698056,3.7230703241355783,40.30268671108619,2299,0
2775,65.08846252857896,56.52603589321656,2.8461912221189647,27.862878010267497,4001,0
2776,67.15124506630329,54.8197874902589,3.3188270435795304,48.63605506886287,7858,0
2777,67.4382024750462,58.320463126347114,1.9148263216642554,45.248649917251285,6170,0
2778,67.58502554129221,41.849040343466115,4.268807656316957,38.290899465252565,2370,0
2779,69.38235800139871,48.17783216701092,0.21703956765677956,36.68835734144179,5485,0
2780,74.79441518086064,42.47987254300997,2.912851607664575,37.87765698384453,329,0
2781,78.74517074132523,46.911097791310866,4.140895977150274,40.0827449434232,2586,0
2782,63.50234773151733,58.12176713451444,1.6361320663706584,32.277649786584576,8441,1
2783,57.967991446108556,50.86387136580183,3.399779917616851,26.12246918998563,1009,0
2784,59.57955587756897,70.85487330519815,2.319233553420973,51.38698946694648,1077,1
2785,65.12797078805073,51.54725093751774,2.631196734811131,36.14599023503042,734,0
2786,66.48078682183491,50.47753504463789,3.9459409606394376,41.670431041691444,6089,0
2787,62.30003933802543,50.84946335552173,3.19805692588515,42.852819511674944,4817,0
2788,57.038833357501055,44.89753045712051,0.9656441321156373,43.22020479655214,2290,0
2789,65.43879172525811,49.53730710097925,2.0235744602684016,28.26182002901576,5289,0
2790,71.81426620113972,59.02230421689317,3.9753357348887595,23.241598354481525,5039,0
2791,75.95029465835565,50.911765345022175,3.4489427181929977,34.11307475308008,7181,0
2792,64.42576946891678,43.65232216093223,4.748135572524284,43.957115324169536,3574,0
2793,65.87002177856566,42.599323036170915,4.682647594013297,32.72050132525687,6795,0
2794,60.73301691152689,46.398384866673254,2.6577548698532083,36.45078646300767,7294,0
2795,69.68560829625224,50.59090747528704,5.503237805069489,61.27297413749568,1965,1
2796,61.515713658091855,59.5486922838101,3.0244796698519107,21.545761151954643,398,0
2797,75.731278132412,39.276090869068504,2.0373314655909747,32.44966004089501,2839,0
2798,52.14133508065889,47.44138977688995,2.3663601340894225,58.96604068573929,6801,0
2799,66.40370327547538,51.154480155480634,0.7432748947105812,39.55401328004777,3825,0
2800,73.01107339191742,35.33035385896452,4.6070190082492815,32.9401483450109,4640,0
2801,71.83834516322504,43.33121373626875,4.594761989043864,51.6876891701112,8389,1
2802,96.93033663980496,44.56089168211051,1.984492561186679,40.552304364811114,4914,1
2803,73.49800024567908,43.63223700919601,2.772115711618094,36.51691604955994,6234,0
2804,59.959454031579895,51.53511636017318,3.0956075441125774,41.923689270375114,3622,0
2805,69.04535752910927,48.71552312398562,2.0396469478578862,33.41891190617234,4518,0
2806,52.23753666533548,45.55771117919171,1.2448979687288384,29.825089371119216,6918,0
2807,69.1940025070324,53.42370101242108,2.7896423962230883,38.86403072365252,8224,1
2808,61.669439429992416,63.784597741169996,2.678920570540753,29.89003039923993,8262,1
2809,79.15390275560162,63.11405213393402,2.611588759011225,40.1069331179648,5589,0
2810,64.50459725404465,34.617825823501306,3.2227160626009645,43.544065674743386,6185,0
2811,68.83234084204753,54.616577470681115,4.429519658525992,48.53060456051611,9137,1
2812,63.64442158595597,48.57581367948929,2.696907280308274,51.279249855168274,4285,0
2813,87.38851351853332,51.24124274292285,3.170442998721363,35.942634983677486,4326,1
2814,66.78757233882088,46.81373573165961,3.726870523744936,44.994146079390696,8196,1
2815,88.32557043479201,50.94070903909762,3.554142926512749,44.925234462063564,3981,1
2816,78.14151762118266,51.21125916857615,2.385576475552158,43.27818715815984,7792,0
2817,74.82066727335386,45.368385941208615,3.096377123114036,35.20540589049541,9344,1
2818,73.68733147317519,42.829059617398556,3.547539820169053,29.719321875358894,3715,0
2819,73.93797298216252,46.410434539044125,1.8716486624892223,45.0200188906656,6905,0
2820,50.7232742065439,51.874074115654125,4.263539010796508,22.9313743780695,3257,0
2821,67.21116605849244,54.791970733474116,4.431588905214111,37.321605674316885,2205,0
2822,78.45157971184321,56.826791818721176,2.2772197445555062,14.463689843514018,5276,0
2823,69.51102816525895,46.0464798154647,3.1936700183481688,26.635975766417367,1093,0
2824,55.94810153196425,52.27075653842189,3.6422782566710317,31.228660615525754,3196,0
2825,69.4759554942253,57.70002073562639,2.4543858436712473,50.96724207629284,289,0
2826,87.04105516255491,59.324759161153025,3.4816138456880945,46.88108024404269,2998,1
2827,82.4689171553472,49.52933716694782,3.1632556262921656,34.460653161577575,5956,0
2828,69.37995990633968,48.2325462004831,1.5320818223611992,47.29369795129751,4349,0
2829,79.51449277058086,51.52899387069114,3.459161315978558,48.876229633803966,5488,0
2830,66.33492979631949,40.80234021682075,1.8998575837289642,38.393351516252785,7146,0
2831,52.96128413173281,48.45112391171593,3.9392028516620474,26.1562185578631,3511,0
2832,60.75534011870445,55.95669118778504,2.328788924866111,37.92087689933886,9338,1
2833,85.62888768508198,55.13557703554961,2.838714566338855,39.021075948278636,705,1
2834,67.26006918170695,47.83785916508889,4.372278913446575,27.67545609169774,1466,0
2835,67.56616020624982,51.741745608697336,3.496381646528845,43.670467929299676,6582,0
2836,67.00161803725119,43.4027972776745,1.9205260804254547,42.798118543023556,9356,1
2837,89.04136589573007,55.6279371858002,1.9850834292009163,44.450426998941865,5895,1
2838,86.25958915362062,49.37742851090822,2.400697211376275,42.789230971674435,617,1
2839,92.18780233448135,47.79238838643089,3.394644083356666,47.29843035114983,5318,1
2840,68.40954789599948,47.106209311252904,3.358299814932768,38.206719721269685,3907,0
2841,72.95624488747094,49.49684906480113,2.156897695337131,42.01785107370954,5535,0
2842,54.833574505792086,46.41697884054433,1.832790514385641,36.02259715754468,2372,0
2843,84.76934426118274,55.26514428802051,3.281583405085834,34.155007843780496,2408,0
2844,58.32220448732065,46.83773161587055,2.818139934209838,53.382496307620755,9394,1
2845,72.16775563762629,62.74371276821905,5.157215887447737,19.562312984735037,4892,1
2846,59.02697472367156,61.72168402785105,3.036603656563079,48.767599891542645,910,0
2847,64.11133173261304,42.86765208116396,4.814252827700274,33.794591245543394,8368,1
2848,61.627375689503,50.55763415543424,1.82961640189566,32.49961822356879,2409,0
